일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2023/03/31,11410,230,2.06,11230,11410,11190,2399017,27235081620,8307170864090,728060549
2023/03/30,11180,-70,-0.62,11320,11320,11130,1933125,21639183790,8139716937820,728060549
2023/03/29,11250,60,0.54,11140,11290,11130,1487193,16670946360,8190681176250,728060549
2023/03/28,11190,200,1.82,11130,11220,11090,1664838,18588948730,8146997543310,728060549
2023/03/27,10990,-20,-0.18,11050,11060,10890,1319731,14483773500,8001385433510,728060549
2023/03/24,11010,-170,-1.52,11100,11110,10980,1883684,20753322540,8015946644490,728060549
2023/03/23,11180,-60,-0.53,11120,11180,11070,1771366,19709538650,8139716937820,728060549
2023/03/22,11240,-30,-0.27,11460,11480,11200,2280459,25836073480,8183400570760,728060549
2023/03/21,11270,250,2.27,11070,11300,11030,2968024,33298527640,8205242387230,728060549
2023/03/20,11020,-70,-0.63,11070,11270,11000,2194665,24328825770,8023227249980,728060549
2023/03/17,11090,140,1.28,11060,11260,11010,4092995,45424449910,8074191488410,728060549
2023/03/16,10950,-150,-1.35,10940,11000,10880,3285192,35893554770,7972263011550,728060549
2023/03/15,11100,90,0.82,11170,11370,10990,3159120,35280313030,8081472093900,728060549
2023/03/14,11010,-390,-3.42,11250,11260,11000,3190350,35336466290,8015946644490,728060549
2023/03/13,11400,100,0.88,11250,11430,11150,2047813,23105131940,8299890258600,728060549
2023/03/10,11300,-280,-2.42,11400,11420,11260,2961524,33528914560,8227084203700,728060549
2023/03/09,11580,-70,-0.6,11700,11720,11550,2894562,33617176270,8430941157420,728060549
2023/03/08,11650,-130,-1.1,11800,11870,11620,2202726,25802954470,8481905395850,728060549
2023/03/07,11780,90,0.77,11700,11860,11650,1857755,21929628190,8576553267220,728060549
2023/03/06,11690,-20,-0.17,11720,11860,11640,2968575,34811894544,8511027817810,728060549
2023/03/03,11710,-250,-2.09,11950,12030,11680,3021688,35612676760,8525589028790,728060549
2023/03/02,11960,-240,-1.97,12150,12230,11860,4031150,48351762920,8707604166040,728060549
2023/02/28,12200,50,0.41,12150,12260,12110,2772077,33789175400,8882338697800,728060549
2023/02/27,12150,-160,-1.3,12240,12280,12030,1983694,24065900130,8845935670350,728060549
2023/02/24,12310,100,0.82,12190,12400,12180,2745395,33760032220,8962425358190,728060549
2023/02/23,12210,20,0.16,12210,12430,12190,1804960,22158195330,8889619303290,728060549
2023/02/22,12190,-200,-1.61,12340,12360,12160,1665701,20383506090,8875058092310,728060549
2023/02/21,12390,0,0.0,12390,12490,12260,1439823,17846871660,9020670202110,728060549
2023/02/20,12390,-10,-0.08,12380,12440,12270,1206388,14921961160,9020670202110,728060549
2023/02/17,12400,270,2.23,12100,12490,12100,2447769,30331477650,9027950807600,728060549
2023/02/16,12130,-70,-0.57,12200,12300,12040,3043985,36909519800,8831374459370,728060549
2023/02/15,12200,-390,-3.1,12550,12550,12160,4085986,50240087110,8882338697800,728060549
2023/02/14,12590,-360,-2.78,12900,12930,12500,3285926,41509394080,9166282311910,728060549
2023/02/13,12950,300,2.37,12560,12950,12560,3204914,41254186050,9428384109550,728060549
2023/02/10,12650,220,1.77,12440,12740,12390,2379611,30092954960,9209965944850,728060549
2023/02/09,12430,-370,-2.89,12850,12920,12400,3300649,41484258210,9049792624070,728060549
2023/02/08,12800,500,4.07,12310,12810,12310,3442538,43596992410,9319175027200,728060549
2023/02/07,12300,-30,-0.24,12340,12370,12230,1963216,24133886650,8955144752700,728060549
2023/02/06,12330,-190,-1.52,12490,12490,12220,2858638,35366492610,8976986569170,728060549
2023/02/03,12520,-30,-0.24,12510,12720,12400,2812319,35297676840,9115318073480,728060549
2023/02/02,12550,-250,-1.95,12820,12850,12470,3243812,40849691070,9137159889950,728060549
2023/02/01,12800,10,0.08,12810,12910,12670,2662426,34006551540,9319175027200,728060549
2023/01/31,12790,-650,-4.84,13440,13500,12780,4524749,58724689910,9311894421710,728060549
2023/01/30,13440,-40,-0.3,13460,13510,13320,3127477,42017378710,9785133778560,728060549
2023/01/27,13480,110,0.82,13350,13500,13220,3675353,49288910425,9814256200520,728060549
2023/01/26,13370,480,3.72,12890,13370,12890,4693207,62112262520,9734169540130,728060549
2023/01/25,12890,190,1.5,12800,12950,12750,2263463,29127366180,9384700476610,728060549
2023/01/20,12700,200,1.6,12450,12800,12450,2198932,27788272050,9246368972300,728060549
2023/01/19,12500,-300,-2.34,12650,12750,12400,2624786,32940552000,9100756862500,728060549
2023/01/18,12800,-50,-0.39,12850,12900,12600,2369189,30152340850,9319175027200,728060549
2023/01/17,12850,-450,-3.38,13200,13300,12850,3369812,43772697850,9355578054650,728060549
2023/01/16,13300,550,4.31,12750,13400,12700,6163074,81285867600,9683205301700,728060549
2023/01/13,12750,400,3.24,12400,12800,12300,4037630,50821549200,9282771999750,728060549
2023/01/12,12350,0,0.0,12400,12550,12350,2818179,34951162900,8991547780150,728060549
2023/01/11,12350,-350,-2.76,12700,12700,12350,2687370,33481778709,8991547780150,728060549
2023/01/10,12700,300,2.42,12400,12700,12300,2435948,30579367800,9246368972300,728060549
2023/01/09,12400,-50,-0.4,12600,12700,12300,2795327,34852852150,9027950807600,728060549
2023/01/06,12450,50,0.4,12350,12700,12300,3900142,48912237000,9064353835050,728060549
2023/01/05,12400,500,4.2,11850,12450,11850,4531914,55534591400,9027950807600,728060549
2023/01/04,11900,450,3.93,11350,11900,11350,2855036,33509212300,8663920533100,728060549
2023/01/03,11450,200,1.78,11250,11500,11100,2183993,24692078450,8336293286050,728060549
2023/01/02,11250,-300,-2.6,11600,11700,11200,2059497,23496943800,8190681176250,728060549
2022/12/29,11550,-250,-2.12,11700,11900,11550,2983405,34812342850,8409099340950,728060549
2022/12/28,11800,-1200,-9.23,12200,12250,11700,6610706,78638723850,8591114478200,728060549
2022/12/27,13000,250,1.96,12800,13000,12750,5054983,65236125050,9464787137000,728060549
2022/12/26,12750,0,0.0,12750,12800,12700,2216919,28311048300,9282771999750,728060549
2022/12/23,12750,-150,-1.16,12800,12850,12700,2148171,27403923350,9282771999750,728060549
2022/12/22,12900,0,0.0,12900,12950,12750,1863013,23883609900,9391981082100,728060549
2022/12/21,12900,-50,-0.39,12950,13000,12850,2136130,27596062850,9391981082100,728060549
2022/12/20,12950,50,0.39,12900,13000,12850,1655714,21401418550,9428384109550,728060549
2022/12/19,12900,50,0.39,12800,12950,12750,1431662,18427378400,9391981082100,728060549
2022/12/16,12850,200,1.58,12500,12850,12450,2019523,25730145546,9355578054650,728060549
2022/12/15,12650,-150,-1.17,12800,12850,12650,1727615,21946630350,9209965944850,728060549
2022/12/14,12800,-50,-0.39,12900,12950,12700,1502037,19215022850,9319175027200,728060549
2022/12/13,12850,0,0.0,12950,12950,12600,2144615,27513547400,9355578054650,728060549
2022/12/12,12850,-100,-0.77,12850,12950,12800,1892067,24389734761,9355578054650,728060549
2022/12/09,12950,400,3.19,12700,12950,12600,2646114,33974314000,9428384109550,728060549
2022/12/08,12550,50,0.4,12550,12700,12350,3010001,37722129750,9137159889950,728060549
2022/12/07,12500,-250,-1.96,12750,12800,12450,2733905,34348780300,9100756862500,728060549
2022/12/06,12750,-50,-0.39,12700,12900,12650,1636968,20928306700,9282771999750,728060549
2022/12/05,12800,50,0.39,12800,12900,12650,1958008,24984313350,9319175027200,728060549
2022/12/02,12750,-350,-2.67,13050,13050,12750,2013356,25931169200,9282771999750,728060549
2022/12/01,13100,100,0.77,13100,13150,12950,2548936,33283545350,9537593191900,728060549
2022/11/30,13000,350,2.77,12600,13100,12550,6594930,85475806350,9464787137000,728060549
2022/11/29,12650,500,4.12,12200,12700,12200,2565432,32115182550,9209965944850,728060549
2022/11/28,12150,-300,-2.41,12450,12450,12100,2234111,27292814900,8845935670350,728060549
2022/11/25,12450,-100,-0.8,12600,12700,12350,1260692,15740811250,9064353835050,728060549
2022/11/24,12550,250,2.03,12350,12550,12300,1888066,23517813150,9137159889950,728060549
2022/11/23,12300,-50,-0.4,12350,12400,12200,1843767,22674803100,8955144752700,728060549
2022/11/22,12350,250,2.07,12100,12350,12050,1934745,23660790700,8991547780150,728060549
2022/11/21,12100,350,2.98,11850,12150,11750,2196632,26368607500,8809532642900,728060549
2022/11/18,11750,-150,-1.26,11900,12050,11750,2106079,25000762150,8554711450750,728060549
2022/11/17,11900,-300,-2.46,12200,12300,11900,2151493,25849739700,8663920533100,728060549
2022/11/16,12200,250,2.09,12000,12250,11900,2711425,32840485150,8882338697800,728060549
2022/11/15,11950,50,0.42,11950,12050,11900,1425191,17039200000,8700323560550,728060549
2022/11/14,11900,-50,-0.42,11950,12000,11850,1894775,22611975800,8663920533100,728060549
2022/11/11,11950,150,1.27,12050,12100,11800,2528678,30153324900,8700323560550,728060549
2022/11/10,11800,0,0.0,11700,11900,11650,2705729,31951621550,8591114478200,728060549
2022/11/09,11800,100,0.85,11750,11850,11700,1638350,19306353550,8591114478200,728060549
2022/11/08,11700,150,1.3,11600,11750,11500,2103317,24480226900,8518308423300,728060549
2022/11/07,11550,100,0.87,11550,11600,11400,2049829,23618297800,8409099340950,728060549
2022/11/04,11450,50,0.44,11350,11500,11350,2066898,23574874350,8336293286050,728060549
2022/11/03,11400,-200,-1.72,11400,11550,11300,2645627,30194874400,8299890258600,728060549
2022/11/02,11600,-150,-1.28,11700,11750,11550,2408874,28003567700,8445502368400,728060549
2022/11/01,11750,0,0.0,11800,11850,11700,1587902,18659516300,8554711450750,728060549
2022/10/31,11750,-100,-0.84,11950,12000,11650,2624974,30841704800,8554711450750,728060549
2022/10/28,11850,200,1.72,11600,11850,11500,2371994,27928738750,8627517505650,728060549
2022/10/27,11650,300,2.64,11450,11700,11400,2107632,24328331150,8481905395850,728060549
2022/10/26,11350,-150,-1.3,11550,11600,11300,2296456,26253894700,8263487231150,728060549
2022/10/25,11500,50,0.44,11500,11600,11400,2126579,24419497775,8372696313500,728060549
2022/10/24,11450,-300,-2.55,11900,11950,11300,3130649,36244188600,8336293286050,728060549
2022/10/21,11750,-250,-2.08,11950,11950,11650,2958137,34789881250,8554711450750,728060549
2022/10/20,12000,0,0.0,11950,12050,11750,4012900,47837760000,8736726588000,728060549
2022/10/19,12000,150,1.27,11950,12000,11850,2160785,25845439150,8736726588000,728060549
2022/10/18,11850,150,1.28,11900,12000,11700,2331163,27605982800,8627517505650,728060549
2022/10/17,11700,-150,-1.27,11800,11900,11600,2094259,24559170800,8518308423300,728060549
2022/10/14,11850,500,4.41,11500,11900,11500,2960492,34747543900,8627517505650,728060549
2022/10/13,11350,0,0.0,11400,11550,11300,2414972,27495701650,8263487231150,728060549
2022/10/12,11350,250,2.25,11100,11450,11000,2553530,28843354150,8263487231150,728060549
2022/10/11,11100,-300,-2.63,11200,11250,11000,1626709,18068470750,8081472093900,728060549
2022/10/07,11400,300,2.7,11050,11400,10950,1665047,18668653900,8299890258600,728060549
2022/10/06,11100,-100,-0.89,11150,11250,11100,940751,10499878950,8081472093900,728060549
2022/10/05,11200,100,0.9,11300,11450,11050,2443965,27400983450,8154278148800,728060549
2022/10/04,11100,400,3.74,10800,11200,10750,2238962,24684188250,8081472093900,728060549
2022/09/30,10700,-250,-2.28,10850,10950,10650,2261502,24371113650,7790247874300,728060549
2022/09/29,10950,0,0.0,11000,11200,10900,2367295,26065306350,7972263011550,728060549
2022/09/28,10950,-300,-2.67,11150,11150,10700,4009821,43744136000,7972263011550,728060549
2022/09/27,11250,-100,-0.88,11400,11450,11000,2857597,31877940550,8190681176250,728060549
2022/09/26,11350,-600,-5.02,11850,11900,11300,3321852,38251284200,8263487231150,728060549
2022/09/23,11950,150,1.27,11850,12000,11750,2279826,27101954200,8700323560550,728060549
2022/09/22,11800,0,0.0,11650,11850,11600,1789908,21038989400,8591114478200,728060549
2022/09/21,11800,-50,-0.42,11750,11850,11700,1843805,21763008250,8591114478200,728060549
2022/09/20,11850,150,1.28,11750,11850,11700,1287105,15179595550,8627517505650,728060549
2022/09/19,11700,-100,-0.85,11850,11900,11600,1203409,14086770350,8518308423300,728060549
2022/09/16,11800,100,0.85,11700,11850,11600,2153386,25301967650,8591114478200,728060549
2022/09/15,11700,150,1.3,11650,11800,11500,1891997,22126561750,8518308423300,728060549
2022/09/14,11550,-250,-2.12,11450,11700,11400,2016937,23273692900,8409099340950,728060549
2022/09/13,11800,450,3.96,11550,11800,11500,2863102,33467980050,8591114478200,728060549
2022/09/08,11350,50,0.44,11350,11400,11100,2772670,31285074700,8263487231150,728060549
2022/09/07,11300,-250,-2.16,11450,11500,11250,1859511,21073533950,8227084203700,728060549
2022/09/06,11550,-50,-0.43,11600,11650,11450,1211787,13961072050,8409099340950,728060549
2022/09/05,11600,150,1.31,11450,11750,11450,1810213,20915617800,8445502368400,728060549
2022/09/02,11450,-100,-0.87,11550,11650,11350,2238388,25654548850,8336293286050,728060549
2022/09/01,11550,-650,-5.33,12100,12250,11550,3855632,45344720650,8409099340950,728060549
2022/08/31,12200,150,1.24,12000,12200,11950,5496204,66839805250,8882338697800,728060549
2022/08/30,12050,50,0.42,12050,12150,11950,1666215,20067638200,8773129615450,728060549
2022/08/29,12000,-300,-2.44,12050,12100,11900,2056779,24671401800,8736726588000,728060549
2022/08/26,12300,0,0.0,12350,12400,12200,1695519,20815970600,8955144752700,728060549
2022/08/25,12300,100,0.82,12200,12400,12200,1365150,16786790200,8955144752700,728060549
2022/08/24,12200,150,1.24,12100,12250,12050,1882140,22926611150,8882338697800,728060549
2022/08/23,12050,-150,-1.23,12050,12200,12000,1704136,20574522200,8773129615450,728060549
2022/08/22,12200,-250,-2.01,12350,12350,12100,1713563,20901330400,8882338697800,728060549
2022/08/19,12450,250,2.05,12200,12450,12050,2548425,31322148950,9064353835050,728060549
2022/08/18,12200,-250,-2.01,12300,12350,12200,1498647,18357950550,8882338697800,728060549
2022/08/17,12450,100,0.81,12400,12500,12250,1850783,22900061300,9064353835050,728060549
2022/08/16,12350,-50,-0.4,12450,12500,12300,1601210,19768239450,8991547780150,728060549
2022/08/12,12400,100,0.81,12400,12550,12300,2713720,33615880750,9027950807600,728060549
2022/08/11,12300,300,2.5,12150,12300,12100,2718338,33181000250,8955144752700,728060549
2022/08/10,12000,-200,-1.64,12200,12200,11950,2190402,26357110000,8736726588000,728060549
2022/08/09,12200,50,0.41,12200,12250,12050,1793147,21769057950,8882338697800,728060549
2022/08/08,12150,350,2.97,11850,12150,11800,3256631,39113907150,8845935670350,728060549
2022/08/05,11800,50,0.43,11800,11950,11750,2676614,31714224700,8591114478200,728060549
2022/08/04,11750,-100,-0.84,11900,11900,11700,1345945,15821571000,8554711450750,728060549
2022/08/03,11850,100,0.85,11700,11850,11700,1430050,16870560296,8627517505650,728060549
2022/08/02,11750,0,0.0,11750,11800,11600,1816087,21233855200,8554711450750,728060549
2022/08/01,11750,-150,-1.26,11850,11900,11700,1707439,20129192800,8554711450750,728060549
2022/07/29,11900,150,1.28,11750,11900,11700,2054621,24340848218,8663920533100,728060549
2022/07/28,11750,-100,-0.84,11900,12000,11600,2439949,28638039350,8554711450750,728060549
2022/07/27,11850,-50,-0.42,11800,11850,11650,1862661,21897388150,8627517505650,728060549
2022/07/26,11900,-50,-0.42,11950,11950,11750,1850172,21872016700,8663920533100,728060549
2022/07/25,11950,-100,-0.83,12050,12200,11900,1610250,19339414250,8700323560550,728060549
2022/07/22,12050,-150,-1.23,12200,12250,11900,2282212,27402282600,8773129615450,728060549
2022/07/21,12200,250,2.09,12000,12200,11800,3079548,37212780900,8882338697800,728060549
2022/07/20,11950,350,3.02,11900,12250,11850,4041303,48680591350,8700323560550,728060549
2022/07/19,11600,-50,-0.43,11550,11750,11500,1545389,17948430750,8445502368400,728060549
2022/07/18,11650,650,5.91,11250,11650,11200,3470919,39955457300,8481905395850,728060549
2022/07/15,11000,-300,-2.65,11200,11250,10800,3138758,34492871700,8008666039000,728060549
2022/07/14,11300,-150,-1.31,11350,11450,11300,2297018,26072227700,8227084203700,728060549
2022/07/13,11450,100,0.88,11450,11600,11400,2247422,25849233350,8336293286050,728060549
2022/07/12,11350,-200,-1.73,11500,11500,11200,2015459,22888750200,8263487231150,728060549
2022/07/11,11550,-50,-0.43,11600,11750,11500,1361105,15784724750,8409099340950,728060549
2022/07/08,11600,150,1.31,11450,11750,11350,1963281,22766993450,8445502368400,728060549
2022/07/07,11450,150,1.33,11400,11550,11150,3633084,41385083200,8336293286050,728060549
2022/07/06,11300,-600,-5.04,11750,11800,11200,3968253,45269196600,8227084203700,728060549
2022/07/05,11900,250,2.15,11700,11950,11600,2517453,29661718500,8663920533100,728060549
2022/07/04,11650,-350,-2.92,12000,12000,11500,2622898,30635157350,8481905395850,728060549
2022/07/01,12000,-100,-0.83,12200,12350,11850,2667706,32251623950,8736726588000,728060549
2022/06/30,12100,50,0.41,12000,12200,11950,2346127,28329231350,8809532642900,728060549
2022/06/29,12050,-500,-3.98,12400,12450,11950,4466224,53958560050,8773129615450,728060549
2022/06/28,12550,50,0.4,12550,12650,12350,3742054,46809856850,9137159889950,728060549
2022/06/27,12500,-350,-2.72,12950,13000,12450,4213292,53112684100,9100756862500,728060549
2022/06/24,12850,350,2.8,12500,12850,12400,2597873,32892770300,9355578054650,728060549
2022/06/23,12500,-300,-2.34,12800,13000,12400,4122431,52099708850,9100756862500,728060549
2022/06/22,12800,-500,-3.76,13350,13450,12700,3616020,46737651500,9319175027200,728060549
2022/06/21,13300,-100,-0.75,13500,13600,13250,2148219,28845840200,9683205301700,728060549
2022/06/20,13400,-250,-1.83,13550,13650,13150,3133997,41815463650,9756011356600,728060549
2022/06/17,13650,-250,-1.8,13650,13800,13500,26978864,360244580450,9938026493850,728060549
2022/06/16,13900,-100,-0.71,14150,14250,13900,2134037,30012877200,10120041631100,728060549
2022/06/15,14000,-350,-2.44,14300,14350,13950,2220476,31287543050,10192847686000,728060549
2022/06/14,14350,300,2.14,13750,14350,13750,3314962,46665054600,10447668878150,728060549
2022/06/13,14050,-700,-4.75,14500,14500,14000,3963793,56212982850,10229250713450,728060549
2022/06/10,14750,-150,-1.01,14750,14850,14550,1857951,27373034700,10738893097750,728060549
2022/06/09,14900,150,1.02,14750,14950,14700,4449193,66179233550,10848102180100,728060549
2022/06/08,14750,150,1.03,14700,14850,14600,1820335,26840941600,10738893097750,728060549
2022/06/07,14600,0,0.0,14600,14700,14500,1740445,25392613650,10629684015400,728060549
2022/06/03,14600,0,0.0,14750,14800,14500,1658177,24241792750,10629684015400,728060549
2022/06/02,14600,-300,-2.01,15000,15000,14550,2865157,42273805300,10629684015400,728060549
2022/05/31,14900,-50,-0.33,14950,15100,14700,11738420,175027709500,10848102180100,728060549
2022/05/30,14950,50,0.34,15000,15150,14900,1615577,24281709500,10884505207550,728060549
2022/05/27,14900,50,0.34,14850,15000,14750,2338613,34781688650,10848102180100,728060549
2022/05/26,14850,50,0.34,14850,15000,14550,2363451,34988850250,10811699152650,728060549
2022/05/25,14800,0,0.0,14850,14950,14750,1971404,29266281200,10775296125200,728060549
2022/05/24,14800,150,1.02,14750,14950,14750,2421215,35948559300,10775296125200,728060549
2022/05/23,14650,50,0.34,14650,14700,14350,2109254,30727538750,10666087042850,728060549
2022/05/20,14600,400,2.82,14100,14750,14100,4807353,69818098800,10629684015400,728060549
2022/05/19,14200,-700,-4.7,14250,14400,14000,10104330,143162217150,10338459795800,728060549
2022/05/18,14900,-800,-5.1,15250,15250,14800,25912180,392422792850,10848102180100,728060549
2022/05/17,15700,0,0.0,15750,16000,15650,2837785,44929405300,11430550619300,728060549
2022/05/16,15700,0,0.0,15750,15800,15500,2048792,32081188500,11430550619300,728060549
2022/05/13,15700,650,4.32,15300,15750,15100,4085943,63582626500,11430550619300,728060549
2022/05/12,15050,400,2.73,14500,15250,14500,3285891,49268580550,10957311262450,728060549
2022/05/11,14650,-300,-2.01,14950,15050,14550,2506301,36799205150,10666087042850,728060549
2022/05/10,14950,-350,-2.29,15250,15250,14900,1864518,27981862400,10884505207550,728060549
2022/05/09,15300,0,0.0,15250,15400,15150,1616294,24721287850,11139326399700,728060549
2022/05/06,15300,-50,-0.33,15250,15350,15100,1603983,24502948950,11139326399700,728060549
2022/05/04,15350,150,0.99,15200,15450,15200,1635531,25126132150,11175729427150,728060549
2022/05/03,15200,250,1.67,14900,15300,14850,2111238,31979024200,11066520344800,728060549
2022/05/02,14950,200,1.36,14450,14950,14400,1954649,28852343950,10884505207550,728060549
2022/04/29,14750,-550,-3.59,15150,15200,14600,4987409,73532308250,10738893097750,728060549
2022/04/28,15300,0,0.0,14900,15350,14350,5016438,74814482950,11139326399700,728060549
2022/04/27,15300,-400,-2.55,15400,15500,15050,2350194,35974176300,11139326399700,728060549
2022/04/26,15700,-100,-0.63,15900,15900,15550,2096419,32913591200,11430550619300,728060549
2022/04/25,15800,-400,-2.47,16150,16350,15750,2929023,46836267350,11503356674200,728060549
2022/04/22,16200,0,0.0,16050,16300,15950,2621544,42319078100,11794580893800,728060549
2022/04/21,16200,200,1.25,16150,16200,15850,2020934,32493438000,11794580893800,728060549
2022/04/20,16000,200,1.27,15750,16050,15700,3448198,54960600650,11648968784000,728060549
2022/04/19,15800,550,3.61,15300,15800,15300,2875895,44828682600,11503356674200,728060549
2022/04/18,15250,50,0.33,15150,15250,15050,679329,10316000400,11102923372250,728060549
2022/04/15,15200,-200,-1.3,15350,15400,15200,999294,15271884850,11066520344800,728060549
